i,latency_ms
1573,143.945
1574,62.894
1575,189.471
1576,240.974
1577,188.442
1578,74.677
1579,222.220
1580,28.823
1581,159.267
1582,164.547
1583,46.216
1584,20.934
1585,96.020
1586,288.361
1587,288.419
1588,404.218
1589,17.898
1590,169.526
1591,594.875
1592,83.291
1593,11.514
1594,156.823
1595,57.039
1596,44.895
1597,137.045
1598,222.345
1599,95.818
1600,184.937
1601,258.800
1602,69.358
1603,93.391
1604,67.881
1605,35.155
1606,87.073
1607,12.662
1608,243.991
1609,59.852
1610,71.143
1611,10.750
1612,43.388
1613,57.389
1614,101.170
1615,109.725
1616,177.314
1617,26.728
1618,57.938
1619,98.948
1620,49.869
1621,189.245
1622,175.298
1623,164.368
1624,90.655
1625,114.471
1626,12.724
1627,55.379
1628,160.399
1629,12.872
1630,140.448
1631,134.100
1632,221.018
1633,302.225
1634,89.820
1635,60.698
1636,196.929
1637,168.880
1638,68.733
1639,67.664
1640,10.478
1641,60.424
1642,11.787
1643,90.705
1644,302.248
1645,349.597
1646,107.366
1647,33.401
1648,71.460
1649,32.802
1650,11.200
1651,10.883
1652,58.496
1653,64.765
1654,51.333
1655,83.891
1656,192.200
1657,104.471
1658,9.949
1659,52.367
1660,62.507
1661,383.592
1662,229.087
1663,85.221
1664,38.376
1665,367.200
1666,60.319
1667,123.356
1668,11.429
1669,142.575
1670,266.868
1671,53.182
1672,504.386
1673,320.141
1674,14.526
1675,47.864
1676,44.037
1677,82.147
1678,32.192
1679,90.794
1680,42.629
1681,96.442
1682,391.076
1683,149.905
1684,125.580
1685,129.843
1686,13.756
1687,104.722
1688,25.116
1689,38.707
1690,208.417
1691,26.526
1692,207.296
1693,27.089
1694,166.207
1695,10.449
1696,12.222
1697,161.104
1698,90.187
1699,114.264
1700,135.655
1701,43.534
1702,195.789
1703,95.590
1704,238.914
1705,11.063
1706,101.773
1707,11.004
1708,77.737
1709,121.800
1710,265.831
1711,77.610
1712,33.772
1713,105.806
1714,118.170
1715,35.173
1716,292.056
1717,89.001
1718,220.977
1719,116.400
1720,23.354
1721,55.587
1722,56.453
1723,97.454
1724,88.480
1725,33.517
1726,312.482
1727,62.479
1728,26.828
1729,155.119
1730,168.002
1731,361.864
1732,743.759
1733,51.704
1734,212.182
1735,64.483
1736,273.086
1737,56.536
1738,543.950
1739,235.957
1740,35.119
1741,92.633
1742,51.295
1743,123.761
1744,11.737
1745,159.071
1746,127.686
1747,141.163
1748,80.141
1749,385.102
1750,122.462
1751,110.640
1752,104.620
1753,204.307
1754,740.671
1755,13.162
1756,58.247
1757,48.727
1758,83.744
1759,37.088
1760,150.128
