i,latency_ms
1411,167.701
1412,186.588
1413,154.718
1414,82.332
1415,130.814
1416,57.627
1417,101.661
1418,198.970
1419,162.657
1420,32.520
1421,13.266
1422,73.275
1423,180.013
1424,13.024
1425,402.865
1426,67.982
1427,214.552
1428,50.640
1429,633.885
1430,40.625
1431,31.196
1432,176.716
1433,371.440
1434,31.061
1435,41.705
1436,88.922
1437,166.253
1438,144.028
1439,27.533
1440,600.165
1441,65.179
1442,326.592
1443,71.147
1444,26.012
1445,22.647
1446,275.459
1447,114.301
1448,147.203
1449,134.991
1450,134.964
1451,216.306
1452,276.059
1453,26.463
1454,334.167
1455,13.310
1456,25.407
1457,30.427
1458,94.905
1459,12.386
1460,104.055
1461,88.689
1462,76.040
1463,59.420
1464,14.347
1465,152.804
1466,161.042
1467,147.541
1468,220.325
1469,398.653
1470,93.647
1471,255.483
1472,86.959
1473,51.595
1474,76.093
1475,93.455
1476,309.411
1477,276.665
1478,141.345
1479,91.030
1480,24.484
1481,167.661
1482,69.695
1483,53.855
1484,34.141
1485,105.864
1486,625.135
1487,106.812
1488,43.958
1489,12.527
1490,81.008
1491,32.145
1492,138.397
1493,36.218
1494,14.802
1495,342.762
1496,58.845
1497,47.475
1498,278.536
1499,43.131
1500,221.976
1501,94.177
1502,100.002
1503,36.038
1504,108.748
1505,28.008
1506,98.301
1507,133.766
1508,225.160
1509,170.502
1510,85.989
1511,96.685
1512,278.666
1513,170.738
1514,172.285
1515,66.056
1516,199.484
1517,126.517
1518,132.219
1519,71.639
1520,117.719
1521,84.954
1522,12.777
1523,45.841
1524,36.210
1525,456.899
1526,112.976
1527,36.152
1528,158.414
1529,289.989
1530,142.134
1531,302.147
1532,322.734
1533,63.009
1534,40.258
1535,288.548
1536,13.547
1537,111.080
1538,12.089
1539,13.794
1540,401.414
1541,52.214
1542,70.734
1543,30.179
1544,27.178
1545,212.463
1546,63.370
1547,63.755
1548,172.887
1549,111.842
1550,59.207
1551,232.826
1552,194.868
1553,139.193
1554,134.243
1555,206.506
1556,72.058
1557,159.744
1558,15.491
1559,262.101
1560,89.549
1561,65.648
1562,24.114
1563,38.284
1564,88.540
1565,139.521
1566,269.895
1567,118.665
1568,13.102
1569,116.928
1570,50.515
1571,153.899
1572,152.823
1573,168.471
1574,140.628
1575,74.036
1576,10.085
1577,343.492
1578,65.397
1579,136.636
1580,164.011
1581,119.199
1582,12.279
1583,51.576
1584,43.336
1585,140.618
1586,64.748
1587,31.073
1588,208.929
1589,272.714
1590,107.524
1591,96.122
1592,20.240
1593,67.021
1594,53.838
1595,110.471
1596,228.700
1597,96.168
1598,45.001
1599,333.948
1600,14.553
1601,115.971
1602,364.191
1603,72.788
1604,36.383
1605,103.698
1606,118.289
1607,14.829
1608,93.410
1609,272.786
1610,73.857
1611,133.739
1612,151.025
1613,555.858
1614,67.838
1615,50.360
1616,31.652
1617,170.146
1618,45.009
1619,203.064
1620,52.389
1621,10.640
1622,62.829
1623,88.272
1624,36.531
1625,231.977
1626,111.067
1627,62.141
1628,46.750
1629,34.074
1630,83.963
1631,34.185
1632,113.515
1633,360.860
1634,13.826
1635,29.863
1636,49.926
1637,170.660
1638,30.856
1639,16.942
1640,71.754
1641,183.620
1642,67.715
1643,136.567
1644,45.114
1645,84.150
1646,293.328
1647,205.985
1648,95.088
1649,75.172
1650,12.475
1651,34.838
1652,62.032
1653,99.871
1654,120.637
1655,15.573
1656,106.374
1657,34.115
1658,136.244
1659,41.257
1660,334.813
1661,102.326
1662,188.839
1663,448.797
1664,214.266
1665,46.060
1666,25.052
1667,76.764
1668,275.843
1669,43.874
1670,101.642
1671,262.721
1672,14.848
1673,14.180
1674,165.011
1675,62.247
1676,41.035
1677,78.116
1678,43.324
1679,49.990
1680,185.571
1681,15.388
1682,230.716
1683,37.163
1684,124.134
1685,17.092
1686,69.167
1687,265.286
1688,89.275
1689,150.587
1690,105.893
1691,26.598
1692,76.299
1693,109.591
1694,54.683
1695,26.753
1696,39.517
1697,277.570
1698,120.057
1699,40.050
1700,23.825
1701,223.797
1702,167.362
1703,14.228
1704,308.676
1705,59.326
1706,74.227
1707,16.209
1708,43.417
1709,240.586
1710,78.654
1711,82.994
1712,185.685
1713,512.687
1714,55.589
1715,15.421
1716,54.121
1717,60.053
1718,108.831
1719,149.693
1720,251.589
1721,94.336
1722,13.590
1723,72.693
1724,238.386
1725,202.898
1726,136.527
1727,249.786
1728,82.791
1729,98.621
1730,157.979
1731,136.402
1732,152.990
1733,31.492
1734,149.510
1735,100.229
1736,229.284
1737,128.131
1738,106.371
1739,114.541
1740,101.022
1741,70.801
1742,243.133
1743,162.027
1744,132.914
1745,13.264
1746,142.623
1747,63.732
1748,150.316
1749,166.105
1750,47.329
1751,116.414
1752,190.460
1753,29.605
1754,11.549
1755,78.187
1756,84.012
1757,228.424
1758,12.585
1759,29.891
1760,82.889
1761,146.797
1762,498.676
1763,140.769
1764,26.762
1765,128.114
1766,41.876
1767,149.221
1768,56.033
1769,131.066
1770,375.969
1771,40.414
1772,525.002
1773,83.266
1774,14.108
1775,239.169
1776,13.325
1777,13.441
1778,47.132
1779,41.879
1780,89.340
1781,14.550
1782,232.082
1783,54.654
1784,65.513
1785,75.555
1786,84.638
1787,502.185
1788,14.575
1789,97.468
1790,296.494
1791,33.862
1792,125.010
1793,47.456
1794,142.521
1795,32.773
1796,322.137
1797,134.766
1798,87.243
1799,105.323
1800,75.740
1801,493.273
1802,145.329
1803,97.011
1804,41.092
1805,184.640
1806,15.541
1807,270.965
1808,98.420
1809,93.370
1810,142.252
1811,58.462
1812,170.851
1813,284.690
1814,13.824
1815,124.287
1816,55.934
1817,117.262
1818,27.382
1819,130.844
1820,88.727
1821,176.838
1822,336.102
1823,146.650
1824,89.290
1825,65.547
1826,354.402
1827,112.108
1828,103.205
1829,13.010
1830,714.382
1831,184.641
1832,186.804
1833,51.930
1834,181.912
1835,22.905
1836,211.732
1837,41.191
1838,27.911
1839,294.851
1840,463.078
1841,184.724
1842,159.722
1843,57.462
1844,66.658
1845,211.892
1846,59.701
1847,13.595
1848,130.657
1849,67.041
1850,208.521
1851,48.604
1852,127.910
1853,97.932
1854,35.884
1855,51.161
1856,188.169
1857,104.682
1858,99.061
1859,14.513
1860,177.345
1861,24.310
1862,99.660
1863,127.424
1864,67.494
1865,848.898
1866,83.688
1867,51.798
1868,12.218
1869,107.612
1870,131.608
1871,72.798
1872,109.302
1873,188.345
1874,34.959
1875,301.114
1876,46.129
1877,156.414
1878,134.452
1879,12.558
1880,54.146
1881,119.244
1882,282.917
1883,102.553
1884,14.403
1885,10.957
1886,96.702
1887,35.375
1888,11.209
1889,99.362
1890,46.925
1891,99.914
1892,200.293
1893,31.166
1894,50.659
1895,132.009
1896,11.518
1897,21.749
1898,31.977
1899,117.685
1900,184.791
1901,46.395
1902,157.998
1903,75.757
1904,168.884
1905,11.580
1906,12.317
1907,43.922
1908,262.815
1909,39.077
1910,607.521
1911,136.991
1912,11.932
1913,10.921
1914,88.571
1915,212.134
1916,111.240
1917,543.243
1918,29.121
1919,117.140
1920,169.003
1921,168.688
1922,89.349
1923,28.591
1924,262.195
1925,44.235
1926,11.170
1927,56.075
1928,29.736
1929,198.909
1930,15.287
1931,97.713
1932,35.209
1933,144.434
1934,129.424
1935,114.134
1936,36.321
1937,151.096
1938,140.401
1939,25.090
1940,521.965
1941,17.699
1942,26.062
1943,169.117
1944,412.914
1945,97.628
1946,230.610
1947,105.284
1948,55.237
1949,245.784
1950,515.797
1951,235.912
1952,23.625
1953,145.227
1954,150.495
1955,46.628
1956,155.208
1957,47.935
1958,46.306
1959,108.946
1960,102.573
1961,26.349
1962,32.599
1963,34.125
1964,164.205
1965,419.533
1966,89.812
1967,93.580
1968,35.275
1969,88.990
1970,132.827
1971,187.269
1972,69.525
1973,23.446
1974,337.127
1975,55.369
1976,31.079
1977,223.102
1978,50.413
1979,227.475
1980,52.713
1981,27.208
1982,84.415
1983,174.466
1984,335.107
1985,383.916
1986,144.082
1987,36.102
1988,260.414
1989,121.854
1990,51.990
1991,13.187
1992,68.810
1993,218.059
1994,87.913
1995,138.407
1996,13.574
1997,42.082
1998,86.343
1999,486.511
2000,271.120
2001,201.602
2002,37.748
2003,34.534
2004,181.770
2005,185.209
2006,16.026
2007,185.422
2008,77.306
2009,169.074
2010,148.883
2011,375.149
2012,29.893
2013,134.001
2014,15.725
2015,35.155
2016,94.007
2017,113.532
2018,383.907
2019,84.428
2020,171.544
2021,16.167
2022,13.945
2023,151.609
2024,86.068
2025,103.711
2026,200.922
2027,65.484
2028,155.018
2029,121.172
2030,84.354
2031,45.939
2032,196.697
2033,307.620
2034,125.354
2035,15.291
2036,49.261
2037,135.503
2038,241.232
2039,57.658
2040,25.717
2041,86.451
2042,92.848
2043,52.263
2044,479.044
2045,12.883
2046,78.229
2047,93.224
2048,143.668
2049,92.068
2050,380.810
2051,14.488
2052,142.833
2053,100.041
2054,40.725
2055,50.022
2056,250.439
2057,153.004
2058,98.851
2059,27.115
2060,40.736
2061,59.703
2062,185.740
2063,53.313
2064,67.670
2065,152.168
2066,89.444
2067,317.891
2068,138.497
2069,71.193
2070,97.425
2071,297.510
2072,51.017
2073,29.721
2074,112.187
2075,177.357
2076,89.621
2077,156.569
2078,137.058
2079,153.151
2080,239.085
2081,240.672
2082,128.014
2083,314.749
2084,15.307
2085,141.487
2086,277.572
2087,199.914
2088,159.393
2089,135.397
2090,109.127
2091,84.493
2092,59.649
2093,265.898
2094,95.983
2095,14.583
2096,90.993
2097,73.951
2098,99.849
2099,88.071
2100,58.249
2101,333.100
2102,324.699
2103,135.727
2104,34.748
2105,31.015
2106,167.933
2107,41.877
2108,55.420
2109,470.886
